start,end,labels,filepath
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ee354aa9.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ee61657d.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/18d5dcfd.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4f9b91bc.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2ed2ec39.wav
4096,12384,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/88b888b7.wav
1024,9312,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/af3cf017.wav
1024,9312,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1635608f.wav
6144,14432,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/934bd504.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/313917ac.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1677b929.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3143949f.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a18e8839.wav
1024,9312,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ccbfd1e6.wav
1024,9312,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e652ad24.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f080cf19.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/31f08089.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b25cd2a3.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1e43e6de.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a917bf05.wav
0,8288,Glockenspiel,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6014f41c.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7a162942.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5748434e.wav
5120,13408,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7350958e.wav
14336,22624,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/906abcdd.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0e2bd984.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/236a3c5b.wav
5120,13408,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7a4ff061.wav
5120,13408,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/92057299.wav
5120,13408,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fce70845.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5c4778cd.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/db70946f.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8bfe5b0f.wav
2048,10336,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4446b92a.wav
3072,11360,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9d066f30.wav
1024,9312,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cbd6b836.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/279b2071.wav
11264,19552,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5c98dcfa.wav
17408,25696,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4d446a5e.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0daef120.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5ae5198b.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4d5661e9.wav
7168,15456,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/13f90488.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/86efa86b.wav
11264,19552,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/67e9ee13.wav
13312,21600,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bfb89528.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/30e8ee66.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/eaef871f.wav
2048,10336,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b7b60a26.wav
10240,18528,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5f9e42a3.wav
8192,16480,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3ea8aa02.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/38828531.wav
11264,19552,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/388dffee.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cb0679bf.wav
7168,15456,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5bd2fd70.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/58f7d6cc.wav
2048,10336,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/26831106.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1dc4ef89.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cb2c8e83.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3caae121.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c004299e.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3ff8b27b.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/584b9a32.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/35cb2141.wav
15360,23648,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f996dcc2.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/57f5f21b.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c99f7507.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0e7f526e.wav
1024,9312,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/34ce2dee.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2f3750d3.wav
6144,14432,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/082b10d7.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f6d1a5bd.wav
7168,15456,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e1f75797.wav
3072,11360,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1c2c8b7e.wav
3072,11360,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a5144fbd.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f329b17f.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bd188967.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8d1d617a.wav
1024,9312,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/eec6c7b1.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3426759f.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cf08afd3.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/49c859d9.wav
1024,9312,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7cbedfcb.wav
15360,23648,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b27e47c4.wav
9216,17504,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f6b049f3.wav
11264,19552,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a592b6cf.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/48d4d18c.wav
6144,14432,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/497f13f0.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2f1c4765.wav
3072,11360,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fc09392b.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/82f815c6.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/344bc484.wav
19456,27744,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0bedc75d.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d1af3039.wav
1024,9312,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fd80ffd3.wav
0,8288,Gong,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8ebeb89c.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a75485de.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c6f62acc.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/45d9ce3c.wav
4096,12384,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b5e1d940.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0b4aa3a9.wav
53248,61536,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cce07823.wav
5120,13408,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b5cfaee6.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b063a88a.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/31a5e443.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bc5fd19c.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7c2c913e.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cd0205e3.wav
1024,9312,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/30d1af01.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5ea6937f.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/27fcf4e6.wav
2048,10336,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6691b5f7.wav
2048,10336,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/782e7d98.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/af33de79.wav
1024,9312,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/18733926.wav
2048,10336,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3b1a1a3d.wav
1024,9312,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/88e83441.wav
1024,9312,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/98b5854a.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/716f12a9.wav
1024,9312,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b693e950.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f23e4936.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e336e7f0.wav
5120,13408,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/db0f6da8.wav
24576,32864,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/98a5fee6.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/adae4cd4.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6608264c.wav
3072,11360,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6552e9fb.wav
12288,20576,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ac7ab5c4.wav
8192,16480,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0fc60c54.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1392ceaa.wav
4096,12384,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e88a1dce.wav
6144,14432,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8fafaa8a.wav
2048,10336,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/36d91ca6.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e292b706.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e494d018.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cdfc6cb4.wav
3072,11360,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8238e311.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4336a42b.wav
2048,10336,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/824d9810.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/43a5f024.wav
1024,9312,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c3e611a2.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6c3157f4.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/54ae9908.wav
4096,12384,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/cc4f25e2.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/44653a74.wav
2048,10336,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/700b9f61.wav
2048,10336,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9007288e.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/838c90c7.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8fd6640f.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3127fec6.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7425d75e.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/628f8b3f.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1a4c3769.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ff363c12.wav
6144,14432,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ce3a426e.wav
1024,9312,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d7f3ce5d.wav
4096,12384,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/603683fa.wav
2048,10336,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1f454dbf.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/682e3b68.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d1aedc40.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c805a456.wav
0,8288,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c1b84d6f.wav
6144,14432,Gurgling,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5c458f3c.wav
4096,12384,"Gurgling,Sink_(filling_or_washing)",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/596bc9ec.wav
1024,9312,"Gurgling,Sink_(filling_or_washing)",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a1dd3a0a.wav
2048,10336,"Gurgling,Toilet_flush",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/59fc1d0d.wav
2048,10336,"Gurgling,Toilet_flush",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/322988c5.wav
16384,24672,"Gurgling,Trickle_and_dribble",/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/dfa9fc33.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e2bda35f.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b215bdfb.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8ade7ebb.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/addf50c1.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2a299b2f.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2e4cf1cc.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2a1a1c6d.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8e860951.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/70622014.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e189f3b2.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/af6a752c.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/29f37eca.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9223a253.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e57ad5db.wav
1024,9312,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e812d76e.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/e2b65f7f.wav
4096,12384,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8b255672.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9616fe5b.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/697a91ad.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/36f0c25c.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d66a4d2f.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/04b781ac.wav
6144,14432,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/07ad601e.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7533287e.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/eb73d9f6.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4c34b491.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ab87f49c.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/64dbaa9c.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/411e6280.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/49ce52b1.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/b8033e51.wav
2048,10336,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f237d59d.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/849bd04a.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/85f84c90.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8483f707.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/d689158c.wav
4096,12384,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/ff746f47.wav
1024,9312,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/07641674.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/23376d03.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c7f0e995.wav
1024,9312,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/50ebc0a7.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/9e2395a0.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/47297c3b.wav
3072,11360,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c81df90b.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a26b950f.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4fbc1fca.wav
13312,21600,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f9563b36.wav
5120,13408,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1f6bbecb.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4be944e5.wav
8192,16480,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/71f35a02.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/59c32009.wav
1024,9312,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/58b163b6.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/12745fe9.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/09ea7d4b.wav
5120,13408,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c176239b.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0a3180bb.wav
1024,9312,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/db1789d4.wav
1024,9312,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/57f10026.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/03e47a59.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f4d2efbb.wav
14336,22624,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/eac33596.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a81462a1.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0afe72a0.wav
16384,24672,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/eac33596.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/477abc09.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1ff7d782.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7511d79f.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a61d5687.wav
2048,10336,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7a71028e.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/17c5fff8.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f3f088f4.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/6564cce8.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5cec0017.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/1a2a62da.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7a8f631f.wav
0,8288,Harmonica,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8687b80e.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8d9ad0b4.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4e83f40d.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/a12581b4.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/4e1002e6.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/754307e6.wav
1024,9312,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7554eee4.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/0b949bce.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7ff5ca2b.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/3997ccc6.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/8e8ee9e3.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/919fb79f.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f4a0c4ef.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f2ddb2b8.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/7b70dfcc.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/c4922bdb.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/f2c16096.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/2c5909c0.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5d81c701.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/fc3472cf.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/5dff45c9.wav
0,8288,Hi-hat,/media/ren/crucial/Projects/freesound_audio_tagging/data/train_curated/bdc010bd.wav
